id,prediction
0,456.56999999999999
1,438.69999999999999
2,436.08999999999997
3,468.08999999999997
4,443.66000000000003
5,436.04000000000002
6,492.12
7,463.57999999999998
8,440.75
9,448.79000000000002
10,444.75
11,426.10000000000002
12,469.64999999999998
13,454.41000000000003
14,486.92000000000002
15,485.25
16,435.04000000000002
17,467.70999999999998
18,447.48000000000002
19,458.72000000000003
20,446.30000000000001
21,431.55000000000001
22,462.16000000000003
23,464.08999999999997
24,469.20999999999998
25,470.44999999999999
26,442.16000000000003
27,472.63
28,457.41000000000003
29,436.48000000000002
30,430.42000000000002
31,442.43000000000001
32,440.12
33,435.98000000000002
34,433.45999999999998
35,436.17000000000002
36,484.12
37,459.31
38,444.44
39,465.08999999999997
40,481.26999999999998
41,444.5
42,437.04000000000002
43,457.70999999999998
44,455.58999999999997
45,436.81999999999999
46,457.81
47,445.06999999999999
48,472.04000000000002
49,438.10000000000002
50,439.66000000000003
51,435.63999999999999
52,441.29000000000002
53,439.74000000000001
54,460.07999999999998
55,473.0
56,464.32999999999998
57,464.0
58,436.32999999999998
59,466.58999999999997
60,438.17000000000002
61,456.56999999999999
62,470.81
63,431.69
64,434.43000000000001
65,436.30000000000001
66,438.80000000000001
67,434.81
68,481.38
69,445.0
70,448.42000000000002
71,489.68000000000001
72,435.75999999999999
73,481.52999999999997
74,447.91000000000003
75,437.93000000000001
76,431.25999999999999
77,456.31
78,445.60000000000002
79,464.69999999999999
80,447.06999999999999
81,447.89999999999998
82,444.25999999999999
83,465.05000000000001
84,454.66000000000003
85,442.13
86,466.06
87,440.08999999999997
88,476.60000000000002
89,476.27999999999997
90,439.38
91,462.38
92,455.55000000000001
93,473.87
94,446.69999999999999
95,453.31
96,474.64999999999998
97,439.02999999999997
98,438.17000000000002
99,430.61000000000001
100,441.22000000000003
101,425.98000000000002
102,441.75999999999999
103,470.20999999999998
104,463.48000000000002
105,466.06999999999999
106,449.33999999999997
107,476.02999999999997
108,446.05000000000001
109,446.73000000000002
110,466.19999999999999
111,436.88999999999999
112,439.30000000000001
113,472.17000000000002
114,444.69
115,482.80000000000001
116,485.30000000000001
117,434.08999999999997
118,480.11000000000001
119,430.16000000000003
120,441.50999999999999
121,449.93000000000001
122,434.63999999999999
123,458.06
124,476.68000000000001
125,435.91000000000003
126,451.44
127,442.70999999999998
128,478.24000000000001
129,461.57999999999998
130,435.39999999999998
131,479.74000000000001
132,453.86000000000001
133,430.87
134,461.69999999999999
135,457.44999999999999
136,454.31999999999999
137,448.56
138,468.32999999999998
139,437.10000000000002
140,475.64999999999998
141,453.07999999999998
142,454.13999999999999
143,439.32999999999998
144,467.06
145,461.74000000000001
146,473.45999999999998
147,430.12
148,463.13
149,449.41000000000003
150,486.69999999999999
151,482.16000000000003
152,470.77999999999997
153,426.55000000000001
154,439.50999999999999
155,474.49000000000001
156,427.42000000000002
157,435.20999999999998
158,439.77999999999997
159,441.51999999999998
160,443.49000000000001
161,434.95999999999998
162,441.52999999999997
163,469.70999999999998
164,436.25
165,429.23000000000002
166,452.02999999999997
167,444.63
168,469.93000000000001
169,429.00999999999999
170,434.52999999999997
171,432.36000000000001
172,460.69999999999999
173,466.63999999999999
174,455.79000000000002
175,431.81
176,433.24000000000001
177,435.74000000000001
178,473.22000000000003
179,486.32999999999998
180,437.77999999999997
181,438.10000000000002
182,438.38999999999999
183,445.77999999999997
184,450.07999999999998
185,436.94999999999999
186,437.42000000000002
187,452.5
188,430.89999999999998
189,474.39999999999998
190,467.06
191,470.83999999999997
192,432.88
193,454.94
194,428.80000000000001
195,493.87
196,455.11000000000001
197,434.92000000000002
198,454.5
199,453.26999999999998
200,437.02999999999997
201,445.45999999999998
202,432.07999999999998
203,443.08999999999997
204,439.07999999999998
205,438.87
206,467.29000000000002
207,477.75999999999999
208,442.06999999999999
209,451.41000000000003
210,436.94999999999999
211,476.62
212,442.25999999999999
213,461.70999999999998
214,470.91000000000003
215,443.38999999999999
216,469.63999999999999
217,451.13999999999999
218,479.97000000000003
219,449.55000000000001
220,433.79000000000002
221,443.87
222,429.69999999999999
223,479.63999999999999
224,480.39999999999998
225,438.56999999999999
226,470.17000000000002
227,440.07999999999998
228,441.89999999999998
229,450.66000000000003
230,446.97000000000003
231,452.73000000000002
232,438.41000000000003
233,467.25
234,458.58999999999997
235,433.94
236,472.47000000000003
237,443.63
238,437.61000000000001
239,451.45999999999998
240,438.42000000000002
241,476.95999999999998
242,464.86000000000001
243,455.5
244,464.63999999999999
245,474.75999999999999
246,441.31999999999999
247,463.32999999999998
248,477.38
249,437.13
250,432.58999999999997
251,442.77999999999997
252,470.70999999999998
253,435.74000000000001
254,430.24000000000001
255,440.95999999999998
256,471.44999999999999
257,464.5
258,440.51999999999998
259,445.68000000000001
260,425.26999999999998
261,447.06999999999999
262,469.23000000000002
263,460.75999999999999
264,479.02999999999997
265,436.37
266,467.50999999999999
267,458.06
268,444.05000000000001
269,450.16000000000003
270,477.13999999999999
271,443.95999999999998
272,475.98000000000002
273,463.10000000000002
274,451.20999999999998
275,452.76999999999998
276,471.72000000000003
277,479.44999999999999
278,448.31999999999999
279,482.37
280,451.44999999999999
281,477.81999999999999
282,431.32999999999998
283,465.74000000000001
284,477.51999999999998
285,435.19999999999999
286,486.25999999999999
287,429.02999999999997
288,452.56
289,447.31
290,446.39999999999998
291,479.66000000000003
292,459.06
293,448.69
294,437.43000000000001
295,481.44
296,447.13999999999999
297,475.41000000000003
298,463.17000000000002
299,458.94
300,442.14999999999998
301,456.06999999999999
302,441.18000000000001
303,447.13
304,442.43000000000001
305,440.39999999999998
306,488.85000000000002
307,464.69
308,455.32999999999998
309,467.64999999999998
310,461.14999999999998
311,442.5
312,435.19999999999999
313,435.66000000000003
314,437.25999999999999
315,482.19
316,436.39999999999998
317,455.14999999999998
318,469.18000000000001
319,486.67000000000002
320,436.29000000000002
321,446.56999999999999
322,450.92000000000002
323,476.18000000000001
324,449.18000000000001
325,432.11000000000001
326,471.44
327,467.25
328,438.49000000000001
329,442.70999999999998
330,472.42000000000002
331,434.42000000000002
332,469.37
333,439.67000000000002
334,468.85000000000002
335,439.13999999999999
336,446.45999999999998
337,435.01999999999998
338,460.32999999999998
339,435.56999999999999
340,440.52999999999997
341,457.74000000000001
342,448.72000000000003
343,434.33999999999997
344,430.16000000000003
345,447.75999999999999
346,448.38999999999999
347,458.39999999999998
348,483.56
349,490.68000000000001
350,450.32999999999998
351,443.89999999999998
352,462.27999999999997
353,438.63
354,466.69999999999999
355,445.36000000000001
356,491.35000000000002
357,450.35000000000002
358,472.17000000000002
359,441.04000000000002
360,457.75999999999999
361,455.38
362,468.45999999999998
363,478.51999999999998
364,471.58999999999997
365,455.63
366,429.18000000000001
367,490.56999999999999
368,473.79000000000002
369,447.02999999999997
370,442.98000000000002
371,438.23000000000002
372,455.60000000000002
373,446.75999999999999
374,434.55000000000001
375,442.82999999999998
376,465.29000000000002
377,440.98000000000002
378,439.91000000000003
379,438.07999999999998
380,436.63999999999999
381,449.73000000000002
382,480.95999999999998
383,431.24000000000001
384,473.50999999999999
385,483.88
386,480.48000000000002
387,477.69
388,455.24000000000001
389,463.60000000000002
390,446.93000000000001
391,473.00999999999999
392,430.05000000000001
393,441.61000000000001
394,490.11000000000001
395,475.31999999999999
396,439.69
397,456.91000000000003
398,441.12
399,437.95999999999998
400,476.99000000000001
401,473.38
402,467.32999999999998
403,460.52999999999997
404,454.99000000000001
405,442.94
406,473.85000000000002
407,435.12
408,471.13
409,462.68000000000001
410,434.35000000000002
411,439.86000000000001
412,489.62
413,448.76999999999998
414,473.31
415,479.43000000000001
416,462.83999999999997
417,454.39999999999998
418,437.38999999999999
419,441.64999999999998
420,435.07999999999998
421,449.99000000000001
422,439.39999999999998
423,486.45999999999998
424,455.13
425,439.06
426,462.80000000000001
427,437.97000000000003
428,485.45999999999998
429,464.36000000000001
430,443.13
431,439.02999999999997
432,449.01999999999998
433,447.41000000000003
434,444.61000000000001
435,464.38
436,436.55000000000001
437,464.91000000000003
438,435.75
439,440.25999999999999
440,488.81999999999999
441,464.93000000000001
442,478.29000000000002
443,439.02999999999997
444,440.10000000000002
445,493.16000000000003
446,428.44
447,457.92000000000002
448,460.73000000000002
449,473.74000000000001
450,464.72000000000003
451,456.62
452,434.05000000000001
453,449.07999999999998
454,468.87
455,462.39999999999998
456,457.61000000000001
457,445.33999999999997
458,431.23000000000002
459,446.76999999999998
460,479.52999999999997
461,447.42000000000002
462,441.89999999999998
463,486.02999999999997
464,484.20999999999998
465,436.79000000000002
466,430.13999999999999
467,463.88999999999999
468,482.66000000000003
469,432.63999999999999
470,474.25999999999999
471,448.70999999999998
472,471.94
473,439.97000000000003
474,450.74000000000001
475,432.31
476,435.75
477,479.82999999999998
478,477.26999999999998
479,474.13
480,472.52999999999997
481,438.58999999999997
482,471.44
483,462.27999999999997
484,480.69999999999999
485,487.48000000000002
486,439.57999999999998
487,439.75
488,458.66000000000003
489,486.55000000000001
490,433.37
491,427.52999999999997
492,475.32999999999998
493,444.63999999999999
494,470.27999999999997
495,469.79000000000002
496,438.25
497,479.16000000000003
498,440.25999999999999
499,481.56
500,467.61000000000001
501,434.54000000000002
502,453.19999999999999
503,471.08999999999997
504,461.63999999999999
