nan,35.765571461013394,1014.7884871545168,96.852577473831104,130.11952484104705,484.25
nan,57.762630165412908,1012.6973970054271,67.533340618912618,430.75575120071551,441.29000000000002
31.23301612981847,72.196906030686804,1007.3168412861983,48.216651756977271,279.82138385494301,437.95999999999998
nan,63.300147150180045,1010.1191112955435,63.912537486721398,6.3415261866991983,442.48000000000002
22.567738641457854,64.492853345250879,1011.4511556236912,78.067648944263965,256.72330017703672,446.62
nan,68.46181278614975,1017.6190763982341,82.440835634663387,38.748265074569964,437.12
16.548268648334506,43.885192796117188,1019.185625718142,63.472052414291838,36.781988493906404,465.88999999999999
9.3733184178720723,40.608511503731862,1015.7928958506138,68.269167707479298,285.94997560051632,475.42000000000002
25.448605448371246,68.529088189373255,1008.8011264547035,81.250780653707224,85.621488424237953,434.07999999999998
nan,56.955332538382962,1006.4744213615269,77.451745964114991,189.61579953311741,442.50999999999999
32.399607786705381,76.859987824433176,1002.5777249772091,41.503636526236335,56.050708542099095,432.79000000000002
14.522639428574271,39.665658919913852,1011.3261448665659,95.165581942048078,469.2552302600244,464.63
30.813077360652812,65.18255199377883,1015.6551498276494,39.972487783998453,140.81205441154771,432.02999999999997
nan,52.959371089362428,1023.559379077228,67.992985204780155,261.20237080306003,462.69999999999999
22.027233929497783,61.401872464967973,1018.4080593447119,74.773872903242989,201.25750253801073,443.99000000000001
6.2397004391544604,37.498986264128931,1011.0591456680287,92.568493464624822,204.14763068415942,482.81999999999999
nan,62.480965434407416,1018.7508752987062,58.10580040774186,137.49266565234885,444.37
nan,71.753264157504262,1011.2890229479492,81.37792319089391,393.64600849391331,437.0
nan,41.624646161460774,1012.5462490753384,88.031573840634692,196.87151787412037,473.68000000000001
8.7622394832672175,37.708898046901908,1013.7633949932807,71.6957626717208,34.498663760426709,487.19
nan,75.110447017098934,1010.8390213880475,77.616185095271035,112.88234433356908,434.06999999999999
14.961229782867569,40.506396921139505,1022.5658261767002,69.081425976889122,156.83344075130807,473.56
7.3780837872848917,39.981151708022345,1023.6452455774682,88.485976776032203,406.34867554645149,479.07999999999998
18.184885697984328,42.537910713083185,1008.0305640397182,83.485315642327862,129.23877822506731,467.42000000000002
30.006492163745015,74.899254492897882,1007.7853843078129,60.617799466951745,213.28493750643145,436.56
28.318096364195515,48.429760518885928,1008.7535513824574,44.646223597191678,472.29543536157666,442.85000000000002
15.193553183590863,47.691210578896808,1020.3641746457655,70.781064188830868,317.02693168430511,462.22000000000003
28.96164001713662,52.923233329307735,1006.063906417574,59.688354603328349,137.6383997203109,438.79000000000002
28.460366157469657,70.914801162315825,1011.1005797541167,52.528982099771198,467.6576235562016,434.72000000000003
18.564634128252102,50.798548135785694,1009.6045549190494,91.94519731015825,25.142378889409233,446.35000000000002
nan,42.009210407747965,1025.6416848298011,90.089196039658987,2.553685649858084,480.79000000000002
nan,59.709732674203558,1011.8864575603789,59.667519438752869,423.94538783993943,441.63999999999999
