id,prediction
0,454.47139000000004
1,454.47139000000004
2,454.47139000000004
3,454.47139000000004
4,454.47139000000004
5,454.47139000000004
6,454.47139000000004
7,454.47139000000004
8,454.47139000000004
9,454.47139000000004
10,454.47139000000004
11,454.47139000000004
12,454.47139000000004
13,454.47139000000004
14,454.47139000000004
15,454.47139000000004
16,454.47139000000004
17,454.47139000000004
18,454.47139000000004
19,454.47139000000004
20,454.47139000000004
21,454.47139000000004
22,454.47139000000004
23,454.47139000000004
24,454.47139000000004
25,454.47139000000004
26,454.47139000000004
27,454.47139000000004
28,454.47139000000004
29,454.47139000000004
30,454.47139000000004
31,454.47139000000004
32,454.47139000000004
33,454.47139000000004
34,454.47139000000004
35,454.47139000000004
36,454.47139000000004
37,454.47139000000004
38,454.47139000000004
39,454.47139000000004
40,454.47139000000004
41,454.47139000000004
42,454.47139000000004
43,454.47139000000004
44,454.47139000000004
45,454.47139000000004
46,454.47139000000004
47,454.47139000000004
48,454.47139000000004
49,454.47139000000004
50,454.47139000000004
51,454.47139000000004
52,454.47139000000004
53,454.47139000000004
54,454.47139000000004
55,454.47139000000004
56,454.47139000000004
57,454.47139000000004
58,454.47139000000004
59,454.47139000000004
60,454.47139000000004
61,454.47139000000004
62,454.47139000000004
63,454.47139000000004
64,454.47139000000004
65,454.47139000000004
66,454.47139000000004
67,454.47139000000004
68,454.47139000000004
69,454.47139000000004
70,454.47139000000004
71,454.47139000000004
72,454.47139000000004
73,454.47139000000004
74,454.47139000000004
75,454.47139000000004
76,454.47139000000004
77,454.47139000000004
78,454.47139000000004
79,454.47139000000004
80,454.47139000000004
81,454.47139000000004
82,454.47139000000004
83,454.47139000000004
84,454.47139000000004
85,454.47139000000004
86,454.47139000000004
87,454.47139000000004
88,454.47139000000004
89,454.47139000000004
90,454.47139000000004
91,454.47139000000004
92,454.47139000000004
93,454.47139000000004
94,454.47139000000004
95,454.47139000000004
96,454.47139000000004
97,454.47139000000004
98,454.47139000000004
99,454.47139000000004
100,454.47139000000004
101,454.47139000000004
102,454.47139000000004
103,454.47139000000004
104,454.47139000000004
105,454.47139000000004
106,454.47139000000004
107,454.47139000000004
108,454.47139000000004
109,454.47139000000004
110,454.47139000000004
111,454.47139000000004
112,454.47139000000004
113,454.47139000000004
114,454.47139000000004
115,454.47139000000004
116,454.47139000000004
117,454.47139000000004
118,454.47139000000004
119,454.47139000000004
120,454.47139000000004
121,454.47139000000004
122,454.47139000000004
123,454.47139000000004
124,454.47139000000004
125,454.47139000000004
126,454.47139000000004
127,454.47139000000004
128,454.47139000000004
129,454.47139000000004
130,454.47139000000004
131,454.47139000000004
132,454.47139000000004
133,454.47139000000004
134,454.47139000000004
135,454.47139000000004
136,454.47139000000004
137,454.47139000000004
138,454.47139000000004
139,454.47139000000004
140,454.47139000000004
141,454.47139000000004
142,454.47139000000004
143,454.47139000000004
144,454.47139000000004
145,454.47139000000004
146,454.47139000000004
147,454.47139000000004
148,454.47139000000004
149,454.47139000000004
150,454.47139000000004
151,454.47139000000004
152,454.47139000000004
153,454.47139000000004
154,454.47139000000004
155,454.47139000000004
156,454.47139000000004
157,454.47139000000004
158,454.47139000000004
159,454.47139000000004
160,454.47139000000004
161,454.47139000000004
162,454.47139000000004
163,454.47139000000004
164,454.47139000000004
165,454.47139000000004
166,454.47139000000004
167,454.47139000000004
168,454.47139000000004
169,454.47139000000004
170,454.47139000000004
171,454.47139000000004
172,454.47139000000004
173,454.47139000000004
174,454.47139000000004
175,454.47139000000004
176,454.47139000000004
177,454.47139000000004
178,454.47139000000004
179,454.47139000000004
180,454.47139000000004
181,454.47139000000004
182,454.47139000000004
183,454.47139000000004
184,454.47139000000004
185,454.47139000000004
186,454.47139000000004
187,454.47139000000004
188,454.47139000000004
189,454.47139000000004
190,454.47139000000004
191,454.47139000000004
192,454.47139000000004
193,454.47139000000004
194,454.47139000000004
195,454.47139000000004
196,454.47139000000004
197,454.47139000000004
198,454.47139000000004
199,454.47139000000004
200,454.47139000000004
201,454.47139000000004
202,454.47139000000004
203,454.47139000000004
204,454.47139000000004
205,454.47139000000004
206,454.47139000000004
207,454.47139000000004
208,454.47139000000004
209,454.47139000000004
210,454.47139000000004
211,454.47139000000004
212,454.47139000000004
213,454.47139000000004
214,454.47139000000004
215,454.47139000000004
216,454.47139000000004
217,454.47139000000004
218,454.47139000000004
219,454.47139000000004
220,454.47139000000004
221,454.47139000000004
222,454.47139000000004
223,454.47139000000004
224,454.47139000000004
225,454.47139000000004
226,454.47139000000004
227,454.47139000000004
228,454.47139000000004
229,454.47139000000004
230,454.47139000000004
231,454.47139000000004
232,454.47139000000004
233,454.47139000000004
234,454.47139000000004
235,454.47139000000004
236,454.47139000000004
237,454.47139000000004
238,454.47139000000004
239,454.47139000000004
240,454.47139000000004
241,454.47139000000004
242,454.47139000000004
