id,prediction
0,463.03065683954338
1,431.39138498106581
2,274.19576159152189
3,465.31527550353815
4,447.59816841479739
5,269.15435800671804
6,465.67996643167942
7,283.28521364561834
8,409.92254479440464
9,487.85741720861415
10,434.07304556787591
11,442.3182494074747
12,435.26151791218268
13,397.69985472890579
14,382.8491672550058
15,509.26811598543617
16,420.60500684054296
17,417.08161786929287
18,428.20216284118465
19,447.33660173113867
20,420.52208362300848
21,140.7564929984259
22,272.94555509802854
23,396.85773489435269
24,500.19199590635532
25,480.21698953878979
26,441.1704409331067
27,246.02346310066838
28,355.60957009986021
29,179.7518903501537
30,61.741204786452158
31,438.65821369307901
32,419.49310854167391
33,357.37284031608601
34,437.79602782364827
35,404.72121749232133
36,430.05895290187425
37,475.41028480325298
38,465.66737788462899
39,456.39413354946055
40,462.50632179570158
41,440.73821276609192
42,362.88678717130608
43,429.69700814045245
44,416.40082019625936
45,415.15678474648666
46,458.72082676327932
47,472.83790174257888
48,488.42933828417421
49,400.49854844780941
50,309.97735380191153
51,432.08030796250262
52,419.52958156392316
53,452.69816037317787
54,344.86683404550359
55,506.2481960240325
56,371.82408605336923
57,371.9630043593055
58,431.1723789649925
59,457.87044010520162
60,216.17815026396082
61,410.16750027950241
62,439.71077473609699
63,401.68024175325638
64,449.38763853546266
65,390.86494783750049
66,434.98636004782668
67,301.3603153009949
68,427.80166772839982
69,442.26241004184857
70,254.47352429572257
71,461.12113011849112
72,276.32784205123812
73,519.34477080202441
74,429.42820293292834
75,309.48725497984299
76,364.21376691520982
77,451.07261123304158
78,444.548300480725
79,414.30421189287114
80,320.39521146607672
81,439.32653233048603
82,409.87221689033356
83,445.22728062995407
84,373.71694934258625
85,427.71883037476437
86,453.0963435414277
87,140.54000280413263
88,403.29991559140819
89,462.87491572344544
90,391.39053772078853
91,333.71728069799599
92,460.41807486104125
93,410.59392845729673
94,443.21912112517219
95,326.88174297715238
96,441.88210857998365
97,370.84623979956632
98,439.64131244478563
99,459.68421261082688
100,433.37161344411714
101,417.87064443289415
102,442.21799442965232
103,162.68173228196875
104,225.12786280921694
105,425.3929642231422
106,431.60433698527567
107,395.17235796885586
108,439.99943544556726
109,346.4226453568541
110,89.994990344673624
111,99.420470021412413
112,347.87525869540775
113,193.74565398334022
114,356.02699251225295
115,424.40200380087117
116,487.19985911045262
117,298.9343760957766
